image_path,ifc_class,ifc_type,confidence,det_class,det_conf,ocr_text,ocr_conf,conflict
KakaoTalk_20240405_160640520_01_jpg.rf.a37c1cd6e45e32b7aa72a4612625e040.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.4ef981ba177b70e4d1cd6c97196a4f8c.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.4ef981ba177b70e4d1cd6c97196a4f8c.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.4ef981ba177b70e4d1cd6c97196a4f8c.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.4ef981ba177b70e4d1cd6c97196a4f8c.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.4ef981ba177b70e4d1cd6c97196a4f8c.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.4ef981ba177b70e4d1cd6c97196a4f8c.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.4ef981ba177b70e4d1cd6c97196a4f8c.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.4ef981ba177b70e4d1cd6c97196a4f8c.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.4ef981ba177b70e4d1cd6c97196a4f8c.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.4ef981ba177b70e4d1cd6c97196a4f8c.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.4ef981ba177b70e4d1cd6c97196a4f8c.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.4ef981ba177b70e4d1cd6c97196a4f8c.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.4ef981ba177b70e4d1cd6c97196a4f8c.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.4ef981ba177b70e4d1cd6c97196a4f8c.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.4ef981ba177b70e4d1cd6c97196a4f8c.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.5728ca15ae34335ead3aa1b1ad51374a.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.5728ca15ae34335ead3aa1b1ad51374a.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.5728ca15ae34335ead3aa1b1ad51374a.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.5728ca15ae34335ead3aa1b1ad51374a.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.5728ca15ae34335ead3aa1b1ad51374a.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.5728ca15ae34335ead3aa1b1ad51374a.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.5728ca15ae34335ead3aa1b1ad51374a.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.5728ca15ae34335ead3aa1b1ad51374a.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.5728ca15ae34335ead3aa1b1ad51374a.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.5728ca15ae34335ead3aa1b1ad51374a.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.5728ca15ae34335ead3aa1b1ad51374a.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.5728ca15ae34335ead3aa1b1ad51374a.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.5728ca15ae34335ead3aa1b1ad51374a.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.5728ca15ae34335ead3aa1b1ad51374a.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.5728ca15ae34335ead3aa1b1ad51374a.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.a943e3036f7b354cae014d06b6aea2e3.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.a943e3036f7b354cae014d06b6aea2e3.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.a943e3036f7b354cae014d06b6aea2e3.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.a943e3036f7b354cae014d06b6aea2e3.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.a943e3036f7b354cae014d06b6aea2e3.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.a943e3036f7b354cae014d06b6aea2e3.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.a943e3036f7b354cae014d06b6aea2e3.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.a943e3036f7b354cae014d06b6aea2e3.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.a943e3036f7b354cae014d06b6aea2e3.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.a943e3036f7b354cae014d06b6aea2e3.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.a943e3036f7b354cae014d06b6aea2e3.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.a943e3036f7b354cae014d06b6aea2e3.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.a943e3036f7b354cae014d06b6aea2e3.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.a943e3036f7b354cae014d06b6aea2e3.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_02_jpg.rf.a943e3036f7b354cae014d06b6aea2e3.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.31ec73feed4a354cc72b095862dc43e7.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.31ec73feed4a354cc72b095862dc43e7.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.31ec73feed4a354cc72b095862dc43e7.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.31ec73feed4a354cc72b095862dc43e7.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.31ec73feed4a354cc72b095862dc43e7.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.31ec73feed4a354cc72b095862dc43e7.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.31ec73feed4a354cc72b095862dc43e7.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.31ec73feed4a354cc72b095862dc43e7.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.31ec73feed4a354cc72b095862dc43e7.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.31ec73feed4a354cc72b095862dc43e7.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.31ec73feed4a354cc72b095862dc43e7.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.31ec73feed4a354cc72b095862dc43e7.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.31ec73feed4a354cc72b095862dc43e7.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.c05806bd430541712a7bfa72e9b5935b.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.c05806bd430541712a7bfa72e9b5935b.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.c05806bd430541712a7bfa72e9b5935b.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.c05806bd430541712a7bfa72e9b5935b.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.c05806bd430541712a7bfa72e9b5935b.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.c05806bd430541712a7bfa72e9b5935b.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.c05806bd430541712a7bfa72e9b5935b.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.c05806bd430541712a7bfa72e9b5935b.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.c05806bd430541712a7bfa72e9b5935b.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.c05806bd430541712a7bfa72e9b5935b.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.d33e042cecf1a15b94d46b83e50604cf.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.d33e042cecf1a15b94d46b83e50604cf.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.d33e042cecf1a15b94d46b83e50604cf.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.d33e042cecf1a15b94d46b83e50604cf.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.d33e042cecf1a15b94d46b83e50604cf.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.d33e042cecf1a15b94d46b83e50604cf.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.d33e042cecf1a15b94d46b83e50604cf.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.d33e042cecf1a15b94d46b83e50604cf.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.d33e042cecf1a15b94d46b83e50604cf.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_03_jpg.rf.d33e042cecf1a15b94d46b83e50604cf.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.1144b3a6d4c7688aca60644e4fb76b0e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
KakaoTalk_20240405_160640520_04_jpg.rf.57c55652206889ee41dfc92ae61c5b15.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
